"Iteration: Iteration","Lift Coefficient Monitor: Force Coefficient"
1,13.334824993169018
2,7.9606396580175547
3,3.9030696199400912
4,1.9361236373757413
5,1.4079889131909611
6,1.0791058887407501
7,0.90654053292399894
8,0.85788290588944172
9,0.88975508765207567
10,1.1621640652975158
11,1.1884711010053559
12,1.2812559955664364
13,1.3002593668060998
14,1.3159387324502438
15,1.3443079393205106
16,1.3650229013225526
17,1.4003030667356751
18,1.4357072117603475
19,1.4755460235748874
20,1.506738486535574
21,1.5331679710923753
22,1.558637490206058
23,1.583911416083585
24,1.6075568136672589
25,1.6305602353437005
26,1.6520286560663058
27,1.6723543050446894
28,1.6917321844498663
29,1.7096297860243026
30,1.7259031905112787
31,1.7414820032187683
32,1.7557889950009236
33,1.769511131612701
34,1.7820441351387786
35,1.7932223165012393
36,1.8030481130636409
37,1.8118798101385543
38,1.8196819287337751
39,1.8263754884753549
40,1.8319779910668579
41,1.8363729798389279
42,1.8400200852921644
43,1.8426162548171576
44,1.8443560591484851
45,1.8454693528967394
46,1.8455701599931049
47,1.8444756589365705
48,1.84331076490275
49,1.8414547247207522
50,1.8387238373444661
51,1.8355638700101697
52,1.8318683195856948
53,1.8276659982577896
54,1.8232355576859764
55,1.8181458658188872
56,1.8135191822875971
57,1.8083555171863357
58,1.804149133704168
59,1.7973856321027362
60,1.7927541407037662
61,1.7875655188897888
62,1.7815034118339039
63,1.7761479147474866
64,1.7708347382855545
65,1.7658150432312734
66,1.761297074728668
67,1.7571373284452612
68,1.7530917147832086
69,1.7499970701807541
70,1.7474814067453075
71,1.7451436337125059
72,1.7440045498152965
73,1.7429067760084869
74,1.7428827259284358
75,1.7431986049248978
76,1.7437246755957863
77,1.7442168784827401
78,1.7452091339557183
79,1.7466378078872231
80,1.7482409422660337
81,1.7508082669525464
82,1.7539726413283332
83,1.7569788957911052
84,1.7600418405023488
85,1.7635701737419598
86,1.7671651170075702
87,1.7717427031549779
88,1.7767433517756996
89,1.7811193505667255
90,1.7861890334948061
91,1.7904347996036172
92,1.795921506607435
