"Iteration: Iteration","Lift Coefficient Monitor: Force Coefficient"
1,0.48629098855915759
2,0.44892314954399076
3,0.34539945017022861
4,0.25894835144802025
5,0.22963602814831932
6,0.22015491878480697
7,0.20835049965385158
8,0.19888310496888467
9,0.1987395886579926
10,0.20727860159759906
11,0.21674872900646217
12,0.22860254106344263
13,0.24004259715682214
14,0.2501516345699345
15,0.25430096529251595
16,0.25920392952534338
17,0.26939896472659886
18,0.27791288386406077
19,0.28454201721685324
20,0.29005940318284185
21,0.29518340771725277
22,0.30049654628914674
23,0.30631333768804814
24,0.31458025723728128
25,0.31946453274892578
26,0.32737245076996679
27,0.33343399243865207
28,0.33895617736409711
29,0.34538056447560034
30,0.34951928717046038
31,0.35565990112489537
32,0.35996208238671906
33,0.36609461239049923
34,0.37111716164937247
35,0.37592106892652216
36,0.38064312676071971
37,0.38520627872884827
38,0.38959999738495699
39,0.39383941863452709
40,0.39726566016353609
41,0.40197431693420832
42,0.40510772907560977
43,0.40869695531644246
44,0.41225087186609605
45,0.41558437045386326
46,0.41870662535926295
47,0.42157761121996207
48,0.42424569606279905
49,0.42674298226878987
50,0.4290492594383078
51,0.43119011314159317
52,0.43314828146640921
53,0.43488708121243952
54,0.43642977672077837
55,0.43782008363888292
56,0.43903527980355189
57,0.44008209637712686
58,0.44096131615665235
59,0.44171326980453829
60,0.44222671296932525
61,0.44300272417748365
62,0.44338719714750041
63,0.44392366969370811
64,0.44419224036605781
65,0.44452541967957215
66,0.44475827006747376
67,0.44538747516110838
68,0.4455112104633025
69,0.44572849581633178
70,0.44633555318128398
71,0.44647979549497674
72,0.44698653215638878
73,0.44717168056988299
74,0.44780802831723487
75,0.44816081953206455
76,0.44874704421327205
77,0.4492608175638878
78,0.44976886177751141
79,0.45030939540316528
80,0.45090252788653046
81,0.45153884415142898
82,0.45220826706677963
83,0.45290637868058065
84,0.45362307530612156
85,0.45434828723798659
86,0.4550850763955106
87,0.45583232221963271
88,0.45658248445256028
89,0.45733436784932918
90,0.45807875643489337
91,0.45881660229876259
92,0.45954601761352126
93,0.46026426959771893
94,0.46097138783436703
95,0.4616544087126116
96,0.46231198787842426
97,0.46295579241052781
98,0.46358019566475456
99,0.46418445660072288
100,0.46476955927104435
101,0.46533596208743411
102,0.46588560137536333
103,0.46641680719032352
104,0.46692970659796934
105,0.46743141435199143
106,0.46792035131850107
107,0.46839726400760279
108,0.46886390451279658
109,0.46932327454456951
110,0.46977549046013478
111,0.47022077028813458
112,0.47066031926478891
113,0.47109503888325266
114,0.47152614551999722
115,0.47195491622582031
116,0.4723811017309188
117,0.4728070118763727
118,0.47322814441220112
119,0.47364584989342856
120,0.47406329286104421
121,0.47447924569824551
122,0.47489843805333859
123,0.47530718705809799
124,0.47571253182694773
125,0.47611510568231796
126,0.47651544012575237
127,0.47691291225233118
128,0.47730667331136922
129,0.47769614099303043
130,0.47808055685185158
131,0.47845943923694401
132,0.47883210620940964
133,0.47919848952865407
134,0.47955764914468657
135,0.47991077714004665
136,0.48025686215969832
137,0.48059569586506495
138,0.48092782374157234
139,0.48124936627078013
140,0.48156324906000575
141,0.48186957969098981
142,0.48216776502924696
143,0.48245787087756076
144,0.48273929255473852
145,0.48301211292149526
146,0.4832763332017363
147,0.4835321414983374
148,0.48377983058614926
149,0.48401964055052132
150,0.48425235741431949
151,0.48447658892227902
152,0.48469383195907662
153,0.48490443324595228
154,0.48510847939137697
155,0.48530614156719659
156,0.48549835298661242
157,0.4856851366921095
158,0.48586716353544268
159,0.4860448145715518
160,0.48621808491936985
161,0.48638735913916309
162,0.48655287669074443
163,0.48671516961705652
164,0.48687463573300543
165,0.48703148184965567
166,0.48718609483954695
167,0.48733833982875568
168,0.48748871921657611
169,0.48763744947969162
170,0.48778477302361667
171,0.48793085074769915
172,0.48807574795921133
173,0.48821937338980476
174,0.48836216902851814
175,0.48850428741883267
176,0.48864575457109871
177,0.48878653083589907
178,0.48892659179143405
179,0.48906595421726468
180,0.48922430016749024
181,0.48933991669180699
182,0.48948957277877636
183,0.48962439697119514
184,0.48975609050989871
185,0.48988900524294715
186,0.49002258842120772
187,0.49015604316459427
188,0.49028877976038227
189,0.49042052634538591
190,0.49055128131803266
191,0.49068075868721489
192,0.49080900929324733
193,0.49093608599611166
194,0.49106195047886891
195,0.49118662128443585
196,0.49131007216573869
197,0.49143227429503561
198,0.4915531594378002
199,0.49167268388397189
200,0.49179083081897057
201,0.49190761300533398
202,0.49202294317952572
203,0.49213600604925328
204,0.492248827314476
205,0.49236025299903041
206,0.49247007707269569
207,0.49257827902199297
208,0.49268507450435511
209,0.49279055681586531
210,0.49289452841976761
211,0.49299705835061736
212,0.49309822421365451
213,0.49319803108219457
214,0.49329649780411433
215,0.49339364136900915
216,0.49348947342341504
217,0.49358399283199111
218,0.49367722110530504
219,0.49376919515452827
220,0.49385990001610575
221,0.49394936564607572
222,0.4940376044246535
223,0.49412462742573882
224,0.49421046611542579
225,0.49429511781864077
226,0.49437858276381208
227,0.49446086560259878
228,0.49454199021799061
229,0.49462196877834735
230,0.49470080842815012
231,0.494778522347818
232,0.49485511547401834
233,0.49493059266478501
234,0.4950049616645632
235,0.49507823288328012
236,0.49515041223362982
237,0.49522150984652458
238,0.49529146863291712
239,0.49536044014974479
240,0.49542834578129463
241,0.49549518981264268
242,0.49556098567297835
243,0.49562574208690063
244,0.49568947031589439
245,0.49575218788850423
246,0.49581391203809505
247,0.4958746551265788
248,0.49593440913356801
249,0.49599318729379377
250,0.49605100408928116
251,0.49610788209348811
252,0.49616382981035534
253,0.49621886384061692
254,0.4962730024829628
255,0.49632626437021943
256,0.49637866421066557
257,0.49643021756885752
258,0.4964809412060282
259,0.49653085165443456
260,0.49657996298920853
261,0.496628297656104
262,0.49667589094136566
263,0.49672272133259771
264,0.49676881314728527
265,0.49681418962386054
266,0.49685886982499139
267,0.4969028710176735
268,0.49694620797917616
269,0.49698889594794388
270,0.4970309513185544
271,0.49707240380563328
272,0.49711703435094284
273,0.4971517235281086
274,0.49719550612375035
275,0.49723000653732874
276,0.49727301996467105
277,0.4973065973082948
278,0.49734842117711731
279,0.49738105606204375
280,0.49742171821739029
281,0.4974534620554929
282,0.49749299909290745
283,0.49752387423125899
284,0.4975623321087545
285,0.49759235991923068
286,0.49762976746342263
287,0.49765897431673239
288,0.49769535896588624
289,0.49772376393343332
290,0.49775915056729253
291,0.49778677809112393
292,0.49782118987977247
293,0.49784807004462567
294,0.49788152587506207
295,0.49790764551429739
296,0.49794016059392321
297,0.49796555123563574
298,0.49799715215409618
299,0.49801750989905447
300,0.49804579523373776
301,0.49807549118377714
302,0.4981038877576372
303,0.49813098440759912
304,0.49815720874725944
305,0.49818283587261936
306,0.49820790519071456
307,0.49823625805609412
308,0.49825649979031328
309,0.49828281561810556
310,0.49830623365446408
311,0.49832887401783976
312,0.49835152662201665
313,0.49837417111370574
314,0.49839660380816742
315,0.49841870577014186
316,0.49844234778563473
317,0.49846074801901985
318,0.4984840564291283
319,0.49850240475973939
320,0.49852525432472589
321,0.49854306725784431
322,0.49856524276014386
323,0.49858251769291445
324,0.49860402855695551
325,0.49862078576227636
326,0.49864165271074978
327,0.49865790872853533
328,0.49867815676372168
329,0.49869391195124296
330,0.49871356001388373
331,0.49872883988483285
332,0.49874790104581146
333,0.49876272469943145
334,0.49878121304973383
335,0.4987955912787409
336,0.49881352320138206
337,0.49882746835687142
338,0.49884486061623989
339,0.4988583852523949
340,0.49887525401929439
341,0.49888837048495482
342,0.49890473027504195
343,0.49891745065427084
344,0.49893331687837328
345,0.49894565225648363
346,0.49896103940016145
347,0.49897300184551963
348,0.49898792383817614
349,0.4989995243896892
350,0.49901399470422608
351,0.49902524418203398
352,0.49903927565923634
353,0.49905018378029892
354,0.49906378997790024
355,0.49907436976512232
356,0.49908756453208214
357,0.49909782681561321
358,0.49911062153775765
359,0.49912057515438302
360,0.49913298185235583
361,0.49914263603717501
362,0.499154667251479
363,0.49916403114706082
364,0.49917569922157479
365,0.49918478179580539
366,0.49919609866434639
367,0.49920490872303286
368,0.49921588592024185
369,0.49922443219570178
370,0.49923508086258467
371,0.49924337204611346
372,0.49925370278299941
373,0.49926174745634355
374,0.49927177042338755
375,0.49927957530599165
376,0.49928930043875513
377,0.49929687429313813
378,0.49930631103583301
379,0.49931365960022345
380,0.49932281869817191
381,0.49932994995489738
382,0.49933884004400703
383,0.49934576104696654
384,0.49935438951452932
385,0.49936110682892065
386,0.49936948157855299
387,0.49937600140585459
388,0.49938413024070721
389,0.49939045866948084
390,0.4993983491249302
391,0.49940449192691777
392,0.49941215119173515
393,0.49941811389065782
394,0.49942554876412509
395,0.49943133666017653
396,0.49943855369191831
397,0.49944417181175832
398,0.49945117715504289
399,0.4994566303636212
400,0.49946343011474931
401,0.49946872311808593
402,0.49947532322343235
403,0.49948046045512828
404,0.49948686657448693
405,0.49949185282513436
406,0.4994980711243146
407,0.49950291053299201
408,0.49950894502145182
409,0.49951364083008942
410,0.49951949778484578
411,0.49952405497714586
412,0.49952973955789975
413,0.49953416214142388
414,0.49953967896566903
415,0.49954397082907614
416,0.49954932456812617
417,0.49955348933923532
418,0.49955868458609159
419,0.49956272603530416
420,0.49956776746414711
421,0.49957168920638156
422,0.49957658130467386
423,0.49958038678839511
424,0.49958513392507109
425,0.49958882656090825
426,0.49959343290449265
427,0.4995970160462706
428,0.49960148574860103
429,0.49960496277140581
430,0.49960929972616641
431,0.49961267361003325
432,0.49961688171404378
433,0.49962015550003153
434,0.49962423864858729
435,0.49962741526373278
436,0.49963137712547911
437,0.49963445937286738
438,0.49963830352568384
439,0.49964129416419445
440,0.49964502407305172
441,0.49964792578684458
442,0.49965154483470625
443,0.49965436025207022
444,0.4996578717027782
445,0.49966060356507103
446,0.49966401066603222
447,0.49966666113813629
448,0.49966996706629463
449,0.49967253873715317
450,0.49967574633045697
451,0.49967824149774626
452,0.49968135366893507
453,0.49968377479723181
454,0.49968679420974238
455,0.49968914333524417
456,0.49969207300607094
457,0.49969435221047526
458,0.49969719474710733
459,0.49969940614455738
460,0.49970216415978186
461,0.49970430983313086
462,0.49970698581551665
463,0.49970906769623413
464,0.49971166411137957
465,0.49971368413692346
466,0.49971620338647055
467,0.49971816343664682
468,0.49972060786116107
469,0.49972250971560872
470,0.49972488154832451
471,0.49972672693588993
472,0.49972902834443172
473,0.49973081895356036
474,0.49973305209265645
475,0.49973478960141615
476,0.49973695650062055
477,0.49973864250706035
478,0.49974074524361756
479,0.49974238126991738
480,0.49974442169919148
481,0.49974600925684864
482,0.49974798925893199
483,0.4997495298724281
484,0.49975145131043036
485,0.49975294640737056
486,0.49975481070158229
487,0.49975626149099966
488,0.49975807063436217
489,0.49975947856519676
490,0.49976123424856056
491,0.4997626005716535
492,0.49976430431495655
493,0.49976563021179971
494,0.4997672835356759
495,0.49976857019651
496,0.49977017460026218
497,0.49977142315606349
498,0.49977298006191184
499,0.49977419165639864
500,0.49977570247416125
501,0.49977687818671485
502,0.49977834423536727
503,0.49977948509763515
504,0.49978090768707828
505,0.49978201472398176
506,0.49978339512131009
507,0.49978446930786147
508,0.49978580875508083
509,0.49978685105531767
510,0.49978815073360949
511,0.49978916205990626
512,0.49979042311067245
513,0.49979140437110575
514,0.49979262794216034
515,0.49979358003893326
516,0.49979476722666627
517,0.4997956910159877
518,0.49979684290421056
519,0.49979773920518356
520,0.49979885683314523
521,0.49979972648610715
522,0.49980081087343514
523,0.49980165465586429
524,0.49980270683436462
525,0.49980352553773272
526,0.49980454645690425
527,0.49980534083336853
528,0.49980633143065312
529,0.49980710221650043
530,0.49980806339749589
531,0.49980881129054178
532,0.4998097439285259
533,0.49981046961797176
534,0.49981137454079527
535,0.49981207867012084
536,0.49981295670027881
537,0.49981363991702094
538,0.49981449189132465
539,0.49981515482580735
540,0.49981598149383349
541,0.49981662475277827
542,0.49981742687668662
543,0.49981805103110477
544,0.49981882934580002
545,0.49981943497725867
546,0.49982019017757157
547,0.49982077782650597
548,0.49982151059891677
549,0.49982208080475554
550,0.4998227918323066
551,0.49982334510439758
552,0.49982403505428513
553,0.49982457192673174
554,0.49982524140855233
555,0.49982576235925469
556,0.49982641198697336
557,0.49982691748823732
558,0.49982754785263195
559,0.49982803837876244
560,0.49982865007068616
561,0.49982912606969832
562,0.49982971964852502
563,0.49983018155933817
564,0.49983075758052486
565,0.49983120582278806
566,0.49983176481046282
567,0.49983219981397614
568,0.49983274229614039
569,0.49983316445581644
570,0.49983369091218782
571,0.49983410061422578
572,0.4998346115376931
573,0.49983500915391477
574,0.49983550499796103
575,0.49983589087548763
576,0.49983637207225023
577,0.49983674657207222
578,0.49983721357159311
579,0.49983757700939896
580,0.49983803022648898
581,0.49983838294674876
582,0.49983882278770064
583,0.49983916510295379
584,0.49983959193495486
585,0.49983992410361061
586,0.49984033831366981
587,0.49984066065286803
588,0.49984106261863009
589,0.49984137543879037
590,0.4998417655025697
591,0.49984206904801504
592,0.49984244755155816
593,0.49984274209280649
594,0.49984310937352083
595,0.49984339518144688
596,0.49984375156435651
597,0.49984402889819451
598,0.49984437472663334
599,0.4998446438406115
600,0.49984497940645484
601,0.49984524052628176
602,0.49984556612937525
603,0.49984581950667706
604,0.49984613543799844
605,0.49984638128518755
606,0.49984668785490394
607,0.49984692642126394
608,0.49984722391092345
609,0.49984745539579734
610,0.49984774405080667
611,0.49984796867243325
612,0.49984824875934758
613,0.49984846672815597
614,0.49984873851364248
615,0.49984895000430973
616,0.49984921370923546
617,0.49984941891784701
618,0.49984967478331066
619,0.4998498738869922
620,0.49985012215767655
621,0.49985031536031771
622,0.49985055626901737
623,0.49985074374362859
624,0.49985097750940932
625,0.49985115942064456
626,0.49985138625426884
627,0.49985156277052151
628,0.49985178288040311
629,0.49985195416254025
630,0.49985216775861446
631,0.49985233397994067
632,0.49985254125672901
633,0.49985270254980058
634,0.49985290367600504
635,0.49985306018539227
636,0.49985325533010205
637,0.49985340718297816
638,0.4998535965390673
