"Iteration: Iteration","Lift Coefficient Monitor: Force Coefficient"
1,7.7275274681139798
2,4.7435398730203078
3,2.391589520610184
4,1.248167820849067
5,0.92935516954750452
6,0.72638637260659789
7,0.61743857358295817
8,0.60314264345779567
9,0.64959465006494566
10,0.6807481238344526
11,0.82244223046225406
12,0.85231253302204757
13,0.87334817115504382
14,0.89077248773962303
15,0.90833336454847058
16,0.92676436299499954
17,0.94796765281699324
18,0.97725471374443884
19,1.0002593646084259
20,1.0205223069919143
21,1.043456907087992
22,1.0607233872350035
23,1.0779520267704181
24,1.0946595840348412
25,1.1113816030855852
26,1.1270126655599919
27,1.141655018894566
28,1.1555749178906842
29,1.1694327904105255
30,1.1821372163097001
31,1.1943321766148436
32,1.2055949161746733
33,1.2162221890522009
34,1.2260940231854054
35,1.2351671248628293
36,1.2437295148019429
37,1.25151602708479
38,1.2584990770944657
39,1.265016886704152
40,1.2709969109859551
41,1.2763801837269906
42,1.2810635330178115
43,1.2851496156747424
44,1.2884133091659455
45,1.2922841655873085
46,1.2946969363743646
47,1.2973286052778727
48,1.2989758888204421
49,1.3005571295373604
50,1.3016959156891261
51,1.3023892981209124
52,1.3024606657212534
53,1.3024018002748745
54,1.3022505883253657
55,1.3015551752312158
56,1.3008958401696427
57,1.2996572998159344
58,1.2986622855227186
59,1.2974266990337397
60,1.2959130521706717
61,1.2942084163585601
62,1.2925925247260643
63,1.2910679627919561
64,1.290086882628529
65,1.2884288354083588
66,1.2874412564910973
67,1.2864279956228017
68,1.2855179909190557
69,1.2850520698681802
70,1.2839433399874476
71,1.2837673277216644
72,1.283753959713076
73,1.2840484535426606
74,1.2843509390066796
75,1.2855665050281377
76,1.2863942242746347
77,1.2879006834477456
78,1.2893174709701483
79,1.2907860186059179
80,1.2923910423198863
81,1.2942683909978108
82,1.2963217779042964
83,1.2985246269567261
84,1.3008476527298196
85,1.3033622436589303
86,1.305906590550403
87,1.3085207389607132
88,1.3111968570344363
89,1.3139383605892196
90,1.3167677197360284
91,1.3196048731197905
92,1.3224375879392973
93,1.3253643794274466
94,1.3281810840984176
95,1.331412805494754
96,1.333691359842968
97,1.3366870943249369
98,1.3390909532905746
99,1.3421706640717459
100,1.3448052364841845
101,1.3473318444719113
102,1.3498216262084339
103,1.3522946647037188
104,1.3547285921414312
105,1.3571124121837674
106,1.3594324541991907
107,1.3616969929278833
108,1.3639199150721824
109,1.3661066260586874
110,1.3682255265060668
111,1.3702934048995663
112,1.3723074847079038
113,1.3740074426877769
114,1.3762857642153596
115,1.3781780930310179
116,1.3799348179553799
117,1.3816502400908341
118,1.3833525233352544
119,1.3850210243679115
120,1.3866421015820116
121,1.3881937586481878
122,1.3897300197327183
123,1.3912174240233752
124,1.3926575846251117
125,1.3940475250922262
126,1.3954070000215617
127,1.3967078896486604
128,1.3979605900019452
129,1.3991709907575616
130,1.4001871536441468
131,1.4015086170392677
132,1.4024672777479377
133,1.4035113161833432
134,1.4045599355046205
135,1.4055643266119968
136,1.4065149204878242
137,1.4074119397449212
138,1.408270625538129
139,1.409114089463974
140,1.4099069029372258
141,1.4106677396934593
142,1.4114033897431151
143,1.4121174464010764
144,1.4128107663355807
145,1.4134825863782208
146,1.4141367462864305
147,1.4147726588588825
148,1.4153918426759504
149,1.4159962209806092
150,1.4165862922406491
151,1.4171664759439457
152,1.4177379117052926
153,1.4183014825095765
154,1.418858583943855
155,1.4194110469788264
156,1.4199600588506331
157,1.4205067072145701
158,1.4210526950145956
159,1.4216006601078048
160,1.4221497743992095
161,1.4227020512231805
162,1.4233338864454679
163,1.4238050136503582
164,1.4244299209173057
165,1.4249934481019133
166,1.4255588749456731
167,1.4261411577449414
168,1.4267377795679126
169,1.4273839837717748
170,1.4279314882026917
171,1.4286094085843888
172,1.4291829359217489
173,1.429828188324721
174,1.4304875500266871
175,1.4311537175840854
176,1.4318234300069612
177,1.4324976402110294
178,1.4331797204280392
179,1.4338681536400686
180,1.4345628694193684
181,1.4352575696655845
182,1.4359647241102704
183,1.4366769810793718
184,1.4373945115979565
185,1.4381180089225802
186,1.4388412965378441
187,1.4395586083060123
188,1.4402789932481137
189,1.4410014292918212
190,1.4417251695589484
191,1.4424503005770033
192,1.4431729499370916
193,1.4438927356297999
194,1.4446576110852307
195,1.4452979569879889
196,1.446069226766399
197,1.4467650692948346
198,1.4474561774273924
199,1.4481503122587334
200,1.4488437021681069
201,1.449533472082956
202,1.4502181179471485
203,1.4508977939896035
204,1.4515718520389846
205,1.4522398297520902
206,1.4529019578750502
207,1.4535583428838528
208,1.4542087492036508
209,1.4548536696703043
210,1.4554901472325685
211,1.4561250248349289
212,1.4567499464362235
213,1.4573688507201294
214,1.4579815645880463
215,1.4585888929530739
216,1.4591904224323458
217,1.4597859739433383
218,1.4603755778997261
219,1.4609593682133084
220,1.4615373584343045
221,1.4621096344801425
222,1.4626763189945922
223,1.4632371829801181
224,1.4637901707627732
225,1.4643406333337898
226,1.4648864603515814
227,1.4654249043846252
228,1.4659579021557714
229,1.4664853753144724
230,1.4670072384872224
231,1.4675236517972945
232,1.4680017547092259
233,1.4685588984384068
234,1.4690196426336826
235,1.4695583242470607
236,1.4700060958756238
237,1.4705322389338975
238,1.4709703147927127
239,1.4714845297071932
240,1.4719133448934818
241,1.4724161749991254
242,1.4728354703259949
243,1.473327546395568
244,1.4737374400607401
245,1.4742192393409486
246,1.4746206428939144
247,1.4750578775843148
248,1.4754950293090361
249,1.4759242451261798
250,1.4763461302132441
251,1.4767621665462027
