"Iteration: Iteration","Lift Coefficient Monitor: Force Coefficient"
1,8.511445843356988
2,5.1991638961370237
3,2.6134001118540069
4,1.3269578621148628
5,0.98358979144330372
6,0.77013736383354914
7,0.65799585608584243
8,0.62946907032417876
9,0.69885514873556565
10,0.73512051556415015
11,0.89532552321525327
12,0.9262110688082148
13,0.94446860238534669
14,0.95758421821091155
15,0.97302189697936281
16,0.99203451573941392
17,1.0148370928410466
18,1.0492590508018287
19,1.075054354382033
20,1.0972087350767241
21,1.1207392286357674
22,1.139197339324912
23,1.1574713203780405
24,1.175196406371225
25,1.1923544746359656
26,1.209231340595222
27,1.2250996599585464
28,1.2399276906088799
29,1.2539400794149556
30,1.2673948559045538
31,1.279972568904886
32,1.2918563372787564
33,1.3028074802730578
34,1.3132159166990456
35,1.3227719843223247
36,1.3314995269511043
37,1.3395325712042496
38,1.3466665979219017
39,1.3525501287198787
40,1.3596409673724541
41,1.3643563637400231
42,1.3698338341676459
43,1.3733873504862781
44,1.3773341038043161
45,1.3798975097857229
46,1.3825493418511061
47,1.3847656099787184
48,1.3864291596452309
49,1.387561621661215
50,1.3879850517145254
51,1.3882551194827324
52,1.3885553041360816
53,1.3883290523562104
54,1.3875973714913103
55,1.3865966347180017
56,1.3848074945341047
57,1.3836584992809096
58,1.3822957165649676
59,1.3801913571135824
60,1.3787590526266771
61,1.3769451346283299
62,1.3750998035124935
63,1.3732022947201767
64,1.3713699604671761
65,1.3701290253147322
66,1.3682774375856068
67,1.3671773843973953
68,1.3661580694327586
69,1.3651879775142794
70,1.3646603271991533
71,1.3635111980111188
72,1.3633867270873523
73,1.3634386910564356
74,1.3636838498515091
75,1.3647189446906038
76,1.3654632187616846
77,1.366820957562358
78,1.3681377901315679
79,1.3695201908456904
80,1.3710536507987856
81,1.3727621309136304
82,1.3747487231358004
83,1.3768821685239161
84,1.3791976043082694
85,1.3815471484190609
86,1.3840002541417353
87,1.386589545120229
88,1.3892301595075085
89,1.3919650792711977
90,1.3946994078761576
91,1.397447540124098
92,1.4002184995167823
93,1.4030627453049509
94,1.4058374717663804
95,1.4086243546191879
96,1.4113657759646274
97,1.4140942381683705
98,1.4167348578963996
99,1.4193902476942355
100,1.4219640781528842
101,1.4244519156260786
102,1.4269311465373946
103,1.4293406228837269
104,1.4317048113495721
105,1.4340235586375747
106,1.4366175109713037
107,1.4384014981542499
108,1.4407664930767488
109,1.4425392521230531
110,1.4448297287034464
111,1.446543441036827
112,1.4487371069036117
113,1.4503439651083452
114,1.4523903602981767
115,1.4539030577059397
116,1.4558688315753276
117,1.4572951786415989
118,1.4588894292979242
119,1.4605201750066461
120,1.4620837713654564
121,1.463568771224286
122,1.4649919373103502
123,1.4663634053754355
124,1.4676723144032771
125,1.4689410179857278
126,1.4701595212882586
127,1.47135183978315
128,1.4724836065110267
129,1.4735667044213172
130,1.4745987749865543
131,1.4755964380477009
132,1.4765679747370226
133,1.4775037704692651
134,1.4784012149372647
135,1.4792616963271319
136,1.4800869811711148
137,1.4808808561555009
138,1.4816449349522034
139,1.4823817253752496
140,1.4830922208541881
141,1.4837769731778303
142,1.4844392800107742
143,1.4850820125887403
144,1.4857077246765573
145,1.4863137484857836
146,1.4869139483923368
147,1.4874987679961686
148,1.4880714329233995
149,1.4886360849461644
150,1.4891953722998872
151,1.4897517953829891
152,1.4903053606956822
153,1.4908583000236826
154,1.4914102153343907
155,1.4919661981917272
156,1.4925259142785094
157,1.4930904000149048
158,1.4936590819111624
159,1.494238029868391
160,1.4948254658694042
161,1.4954215085005949
162,1.4961062272146284
163,1.4966952282595429
164,1.4972943031169581
165,1.4979216852079589
166,1.4985702875682643
167,1.4992798072163653
168,1.4998915456938269
169,1.5006354385131235
170,1.5012786450691509
171,1.5020034537719691
172,1.5027377428766897
173,1.5034898792240918
174,1.5042510873397763
175,1.505018519717954
176,1.5057962428990428
177,1.5065835277871573
178,1.5073832307766126
179,1.5081909187605851
180,1.5090068919887887
181,1.509832787767114
182,1.5106613601652705
183,1.5114971041317515
184,1.5123378075552247
185,1.5131822400143458
186,1.5140316503880085
187,1.5148845277705816
188,1.5157352806937263
189,1.5165864629711951
190,1.5174380462961503
191,1.5182900567886255
192,1.5191397071086779
193,1.5199868020704319
194,1.5208314558345606
195,1.5216732554324399
196,1.5225086863614725
197,1.5233412175895109
198,1.5241700008507733
199,1.5249927794010554
200,1.5258095553859381
201,1.5266203529437663
202,1.5274249667265067
203,1.5282233133260743
204,1.5290157130886088
205,1.5298017564636104
206,1.5305835268434793
207,1.5313555367233516
208,1.5321182777725948
209,1.5328805772066139
210,1.533626272673841
211,1.53437512125954
212,1.5351183338908414
213,1.535854130031973
214,1.5365832946831508
215,1.53730570400469
216,1.5380811427545049
217,1.5387688617066604
218,1.5394540372468037
219,1.5401441354438479
220,1.5408345773753735
221,1.5415219346044966
222,1.5422046690588287
223,1.5428837406171458
224,1.5435544861027402
225,1.5442213884260592
226,1.5448825046598063
227,1.5455380417645672
228,1.5461882287709205
229,1.5468328157236666
230,1.5474720793062571
231,1.5481061128037288
232,1.5487341208532335
233,1.549356560889473
234,1.5499732874027119
235,1.5505843961950718
236,1.5511906865632752
237,1.5517902668039649
238,1.5523836833316123
239,1.5529729852825855
240,1.5535557009344232
241,1.554132789008597
242,1.5547041526277277
243,1.5552699069139631
244,1.555830285188482
245,1.5563853320515073
246,1.5569350084267641
247,1.5574806470307443
248,1.5580200537168563
249,1.5585542349417461
